DLC,n_pts,dt0_s,rpm_mean,rpm_min,rpm_max,rpm_CV_pct,T3P_s,dt_rule_max_s,n_rpm_lt1,ScaleFactor,hours_30yr,Mx_mean,Mx_std,Mx_CV_pct,My_mean,My_std,My_CV_pct,Mz_mean,Mz_std,Mz_CV_pct,Fx_mean,Fx_std,Fx_CV_pct,Fy_mean,Fy_std,Fy_CV_pct,Fz_mean,Fz_std,Fz_CV_pct
DLC1.2-f-s6,6001,0.1,6.1806411248125315,5.3244,6.76844,4.084128220460961,3.2359102552822354,0.738722659874358,0,18970.0,3160.389315,42966.80526578904,1349.7911559267839,3.141474325533605,-13514.193125812362,10914.763294565499,80.76518659273928,13077.742669661722,11750.756373191329,89.8530936875766,3086.3539310114975,434.338347599651,14.072862585053697,-8.599853341026494,97.1901656852811,1130.1374782942555,-4996.923471088152,103.65459840340503,2.0743683389017913
