dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
2,0.32,4,3.503816977321228,-4.287732090343111,1.9611500327501474,384.20867092525356,1326.5445221929785,315.51580889492203,0.07808256884925013,0.022615147473833346,0.0808184391529187,21.767133271666655,161.49629979999736,0
