k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
0.0,20,-33.35488220611494,-52.91829882396264,-37.368629111876395
0.05,20,-29.294585402512762,-48.609776614666934,-33.26256371350049
0.1,20,-25.025056034127026,-43.97088355905,-28.922146410037065
0.15,20,-20.538644767321678,-38.98322365798573,-24.337419539548264
0.2,20,-15.827560684068354,-33.62785980699573,-19.49819402089341
0.25,20,-10.883872393702088,-27.885317447318457,-14.394051006085828
0.3,20,-5.699509124092739,-21.73558827824189,-9.01434354041124
0.35,20,-0.2662617924780175,-15.158134013099222,-3.348198224948662
0.4,20,5.424215943757793,-8.131890163985878,2.615483123065143
0.45,20,11.380406656021025,-0.6352698425298176,8.88802181586319
0.5,20,17.61092813276668,7.353832434013463,15.480960649964981
0.55,20,24.124532386632414,15.858036940407505,22.406062272818296
0.6,20,30.930104679959115,24.900474952470653,29.675307563413856
0.65,20,38.036662568181036,34.50478497393598,37.30089402860484
0.7,20,45.45945628190813,44.69510898652877,45.30006352983005
0.75,20,53.2523134854586,55.496088727768075,53.72067691426401
0.8,20,61.378748285948895,66.93286200023587,62.53922106664112
0.85,20,69.84848863192377,79.03105901540555,71.76888966287744
0.9,20,78.67139300382917,91.81679877456173,81.42308729157939
0.95,20,87.85744953092434,105.31668548886324,91.51542795038021
1.0,20,97.44054316752494,119.55780504019317,102.07848931307018
1.05,20,107.41319862973562,134.56772148408177,113.11229590404554
1.1,20,117.78222340952875,150.374473595692,124.62826451824434
1.15,20,128.5741682629973,167.00657145959386,136.65347889504872
1.2,20,139.78920580139948,184.49299310383375,149.1943267954703
1.25,20,151.43406766687622,202.8631811786162,162.26247800617375
1.3,20,163.56367099322165,222.14703967974896,175.9076271802476
1.35,20,176.15084209016513,242.3749307168697,190.11494048288213
1.4,20,189.2045669852322,263.5776713263483,204.8981676765369
1.45,20,202.7363387307464,285.78653032866634,220.27313184441817
1.5,20,216.78230588958044,309.0332252299774,236.27512276848748
1.55,20,231.3518304057754,333.3499191674979,252.91846368465073
1.6,20,246.43758151975797,358.7692178983011,270.20447789671726
1.65,20,262.05163432439076,385.3241668310457,288.1498360493762
1.7,20,278.2061858386942,413.0482481001285,306.7714010217159
1.75,20,294.91355428819463,441.975377681713,326.0862267164188
1.8,20,312.18617839525774,472.13990255105875,346.11155686631935
1.85,20,330.03661667919914,503.5765978805576,366.86482385801514
1.9,20,348.4775467659696,536.3206642778609,388.36364757222253
1.95,20,367.5217647072191,570.4077250634728,410.625834240565
2.0,20,387.18218430854955,605.8738235871705,433.6693753184929
2.05,20,407.47183646677286,642.755420582609,457.5124463740278
2.1,20,428.40386851599794,681.0893915594722,482.1734059920396
2.15,20,449.9915435823664,720.9130242325061,507.6707946937516
2.2,20,472.27717213303987,762.2640159868054,534.0459396124575
2.25,20,495.2602414063989,805.1804713786951,561.3067794940255
2.3,20,518.9422969164193,849.7008996715756,589.4629654501807
2.35,20,543.337148753275,895.8642124060905,618.5338238326277
2.4,20,568.4587207347474,943.7097210039888,648.538858519045
2.45,20,594.3210498027194,993.2771344050618,679.4977499131679
2.5,20,620.9382854273192,1044.6065567365388,711.4303539582452
2.55,20,648.3246890185859,1097.738485014334,744.3567011636095
2.6,20,676.4946333454963,1152.7138068755528,778.2969956441106
2.65,20,705.4626019622269,1209.5737983416607,813.2716141721584
2.7,20,735.2431886415237,1268.3601216117515,849.3011052421523
2.75,20,765.8510968150298,1329.114822885332,886.4061881470361
2.8,20,797.3011390204613,1391.8803302140727,924.607752066768
2.85,20,829.6082363554983,1456.6994513819836,963.9268551684685
2.9,20,862.7874179382679,1523.6153718134626,1004.3847237180292
2.95,20,896.9201202439475,1592.6716525087018,1046.0543151538027
3.0,20,931.9920273772053,1663.9122280059378,1088.934164030251
0.0,10,-28.377252116948448,-46.14101537956419,-32.032252203543564
0.05,10,-24.522620255571493,-41.82962372944213,-28.087713654565583
0.1,10,-20.49330012220647,-37.22953370055442,-23.944710298318117
0.15,10,-16.283651241880058,-32.32655012440847,-19.595759589240846
0.2,10,-11.88793980163948,-27.106102201133154,-15.033222070678299
0.25,10,-7.300339356736996,-21.553245638228248,-10.249302375281733
0.3,10,-2.5149315256892124,-15.652664851767106,-5.236050236844225
0.35,10,2.4816049552242703,-9.388675217739484,0.020442600165937463
0.4,10,7.6958648595104595,-2.745225362725745,5.528816837334016
0.45,10,13.141487431686683,4.294100515554722,11.30337948788247
0.5,10,18.812116488771657,11.746080306069917,17.342656853798587
0.55,10,24.71423200184941,19.627851627854277,23.655444110570055
0.6,10,30.854403833076628,27.95690946516798,30.250686568402998
0.65,10,37.24381344544454,36.75110379982787,37.141058013689566
0.7,10,43.88670343174772,46.02863724536363,44.333813940091595
