t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.32744,42046.8,8878.12,6121.95,2125.31,-188.801,-4942.04
0.1,6.31003,42110.9,10743.2,2122.78,2105.78,-128.758,-4840.59
0.2,6.29921,42206.6,9817.66,-1720.06,2120.75,-103.426,-4912.87
0.3,6.30487,42308.6,9432.03,-3866.26,2087.16,-93.7141,-4978.81
0.4,6.3073,42266.7,11765.0,-4218.52,2001.89,-158.338,-4931.95
0.5,6.29571,42201.8,14826.5,-4809.19,1907.36,-271.224,-4862.35
0.6,6.2942,42240.9,15077.9,-7265.96,1846.85,-303.829,-4886.77
0.7,6.31556,42336.0,14447.8,-10284.3,1859.54,-186.024,-4991.24
0.8,6.34171,42331.7,15124.7,-13304.4,1877.07,-120.471,-4959.15
0.9,6.37589,42319.4,17912.3,-13462.0,1982.85,-101.583,-4829.27
1.0,6.39453,42118.8,17610.7,-9752.16,2105.91,-120.055,-4728.53
1.1,6.37609,41914.0,14956.2,-4893.8,2176.67,-206.386,-4824.04
1.2,6.35661,41907.9,11922.0,-1160.9,2182.4,-272.925,-4893.44
1.3,6.3437,41951.8,11186.1,507.134,2152.51,-281.507,-4797.91
1.4,6.34129,42093.3,10329.2,207.441,2162.51,-261.624,-4704.4
1.5,6.36077,42158.3,7457.29,353.943,2128.24,-244.785,-4818.68
1.6,6.36193,42039.4,3937.78,2572.38,2139.58,-296.915,-5016.11
1.7,6.3381,41918.7,2465.12,5462.17,2143.6,-377.525,-5037.32
1.8,6.3167,41935.6,3187.46,7167.35,2180.1,-410.233,-4941.69
1.9,6.29599,42004.0,3036.2,6629.68,2201.05,-312.998,-4907.84
2.0,6.28567,42138.8,-97.6357,4178.66,2239.17,-143.138,-4933.08
2.1,6.2904,42214.8,-1612.75,2700.72,2238.77,-40.9142,-4948.82
2.2,6.28853,42198.3,-374.727,4303.26,2208.96,-72.3565,-4846.02
2.3,6.28423,42180.8,720.534,8359.35,2138.65,-200.704,-4751.26
2.4,6.2901,42201.1,-211.503,12992.5,2086.01,-327.278,-4891.29
2.5,6.3013,42258.0,-1047.99,15288.0,2066.67,-392.69,-5129.21
2.6,6.32821,42330.7,1096.28,14520.8,2044.25,-342.531,-5160.27
2.7,6.3536,42273.3,4024.9,12678.3,2035.92,-223.501,-4989.48
2.8,6.35383,42151.6,4273.24,10949.0,2066.21,-157.213,-4934.4
2.9,6.35283,42136.7,2005.49,9747.81,2161.47,-148.573,-5061.8
3.0,6.34931,42068.0,570.836,8514.51,2194.12,-142.393,-5034.64
3.1,6.3229,42028.5,3633.13,4445.17,2210.45,-156.155,-4842.78
3.2,6.30794,42090.4,7407.68,-2583.52,2202.67,-120.469,-4692.51
3.3,6.29602,42135.5,8866.4,-9607.6,2192.57,-11.188,-4766.64
3.4,6.28568,42192.3,8625.11,-14064.2,2173.22,56.0845,-4915.71
3.5,6.2888,42258.3,9822.29,-13791.6,2117.73,7.1325,-4956.97
3.6,6.28367,42230.5,10436.5,-10512.4,2079.75,-150.555,-4858.85
3.7,6.26775,42241.6,10370.2,-9102.18,2073.62,-262.693,-4866.92
3.8,6.26643,42325.0,10471.9,-11036.7,2066.93,-161.734,-4942.57
3.9,6.26134,42364.5,11049.6,-14321.2,2069.09,46.9831,-4843.71
4.0,6.26421,42456.0,12318.7,-16036.9,2096.42,102.047,-4678.45
4.1,6.2861,42525.0,11792.6,-13968.3,2117.05,-30.5885,-4672.76
4.2,6.30276,42482.9,9877.28,-9327.66,2130.57,-174.712,-4843.14
4.3,6.3105,42427.2,10395.6,-6400.62,2141.94,-244.427,-4980.33
4.4,6.31979,42384.8,13174.9,-6249.29,2124.38,-186.103,-4947.89
4.5,6.32035,42353.6,14789.1,-7611.41,2111.2,-76.2565,-4904.84
4.6,6.32492,42402.4,13246.2,-8285.12,2104.5,-5.92575,-4996.28
4.7,6.33805,42396.3,9970.45,-6509.71,2078.99,-2.18125,-5066.34
4.8,6.33538,42311.2,9442.94,-3592.81,2062.19,-88.0983,-5030.12
4.9,6.31573,42207.1,9346.62,-1633.85,2027.24,-129.559,-4870.54
5.0,6.2844,42134.3,7561.46,-1869.34,2008.95,-116.997,-4837.3
5.1,6.24404,42174.6,4424.81,-3557.45,1985.54,-32.1985,-4978.54
5.2,6.22634,42344.9,3701.33,-5766.44,1991.75,-20.2154,-5079.12
5.3,6.23011,42500.9,5465.97,-6621.88,1971.7,-46.1809,-4990.25
5.4,6.24086,42563.7,6379.29,-6116.25,1972.29,-67.6891,-4921.13
5.5,6.2446,42522.4,4702.92,-5724.92,1970.66,-81.3329,-5038.32
5.6,6.24166,42495.2,3896.4,-5819.49,1979.69,-37.54,-5140.42
5.7,6.24477,42550.8,7244.92,-5734.0,2005.42,33.4062,-5008.43
5.8,6.25703,42624.8,11740.8,-4563.32,1981.58,52.8307,-4752.71
5.9,6.26858,42631.6,11975.9,-1818.7,1936.19,-5.63281,-4710.73
6.0,6.26797,42579.6,9737.79,1494.04,1930.61,-106.848,-4917.95
6.1,6.26121,42544.2,9884.74,3349.96,1929.19,-209.189,-4985.73
6.2,6.24995,42548.2,13367.6,1760.32,1921.0,-286.029,-4800.09
6.3,6.24231,42595.8,15421.1,-2881.49,1900.84,-248.45,-4689.35
6.4,6.24405,42683.4,15355.1,-9468.1,1935.95,-188.03,-4875.06
6.5,6.25246,42747.5,15651.6,-15574.3,1975.11,-101.916,-5004.77
6.6,6.26012,42695.3,19887.6,-19130.8,2005.81,-49.6497,-4865.07
6.7,6.23722,42577.9,23815.0,-19924.6,2042.07,-40.3703,-4663.16
6.8,6.20547,42543.7,23100.9,-19689.8,2055.26,-95.8585,-4696.21
6.9,6.18206,42658.0,19923.3,-18208.2,2100.03,-82.5025,-4877.9
7.0,6.17254,42789.8,19108.5,-16059.4,2114.01,-90.1195,-4873.37
7.1,6.1815,42931.6,19392.6,-12059.7,2125.31,-151.774,-4691.1
7.2,6.19794,42946.1,16645.0,-5651.32,2147.31,-280.625,-4710.12
7.3,6.20302,42892.3,9573.81,648.929,2172.59,-441.389,-4966.87
7.4,6.21824,42933.3,3047.74,4808.31,2217.66,-473.791,-5132.5
7.5,6.23682,42929.2,1321.78,5848.48,2203.86,-367.083,-5054.03
7.6,6.24598,42912.8,1899.91,3911.8,2155.52,-225.432,-4911.5
7.7,6.25575,42910.5,1696.02,1234.52,2102.08,-108.669,-4938.11
7.8,6.24717,42817.5,181.258,-289.981,2075.7,-39.5783,-5008.22
7.9,6.22469,42776.2,337.372,-618.402,2048.66,-40.8999,-4941.29
8.0,6.20468,42815.8,2845.77,-457.601,2027.75,-134.582,-4807.06
8.1,6.18278,42848.6,3310.7,-955.539,1993.24,-252.594,-4727.11
8.2,6.17,42970.7,1779.51,-2542.32,2010.17,-302.302,-4819.57
8.3,6.17631,43085.5,94.6342,-4218.95,2081.55,-281.308,-4912.17
8.4,6.19049,43120.3,380.183,-4887.59,2118.26,-268.792,-4891.14
8.5,6.20532,43104.6,1055.54,-3948.05,2126.04,-276.63,-4848.19
8.6,6.21428,43025.9,823.871,-1825.77,2133.12,-269.067,-4919.21
8.7,6.21054,42939.7,699.701,143.573,2118.05,-212.327,-5010.06
8.8,6.2026,42909.6,2096.88,1123.92,2077.95,-154.751,-4953.77
8.9,6.19568,42899.9,3057.41,1482.09,2057.12,-145.594,-4803.94
9.0,6.18756,42933.4,2490.15,1783.99,2073.13,-196.932,-4813.22
9.1,6.18928,42981.8,2627.06,2263.23,2081.64,-299.946,-4974.57
9.2,6.19348,43005.3,4286.3,2590.94,2115.25,-403.698,-4992.48
9.3,6.20326,43046.0,10088.0,2401.24,2145.89,-439.377,-4953.86
9.4,6.21291,43036.1,14120.9,955.491,2182.09,-439.1,-4927.99
9.5,6.21227,43024.4,16317.4,-1466.53,2209.77,-351.61,-5035.73
9.6,6.21337,43026.3,17868.6,-4279.45,2253.87,-218.14,-5090.15
9.7,6.2107,43027.4,22038.0,-6150.42,2301.61,-102.895,-4990.48
9.8,6.20959,43021.3,25657.6,-6121.43,2316.73,-56.8966,-4825.48
9.9,6.19514,42926.1,24948.3,-5211.16,2314.08,-142.93,-4806.58
10.0,6.17344,42896.1,19647.4,-4281.14,2303.38,-218.781,-4928.83
