dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
4.0,0.43,0,1.6486794900857582,-2.1618957026154573,0.623075225477332,4732.337114721232,11476.066006152447,3579.2187644021396,0.006339362406510892,0.002614136236574159,0.006443878174309244,21.488836223333298,26.383262899995316,1
