t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,3.47746,5116.78,-21144.3,10199.9,1413.5,30.138,-4997.8
0.1,3.47337,5059.82,-21389.8,10665.3,1413.06,4.305,-5000.51
0.2,3.4708,5019.87,-21474.8,10805.0,1409.8,7.56262,-4999.17
0.3,3.47212,4967.68,-21558.8,10636.0,1403.73,26.0763,-4984.19
0.4,3.4768,4917.31,-21875.7,10557.7,1406.5,39.3535,-4981.72
0.5,3.4822,4863.96,-22507.7,11020.4,1406.78,37.9751,-5000.62
0.6,3.48199,4812.84,-23097.4,11987.0,1406.94,22.3369,-5020.42
0.7,3.47745,4790.75,-23367.5,12815.7,1412.16,-3.04163,-5019.37
0.8,3.47473,4781.11,-23317.3,13071.4,1418.63,-14.539,-5012.15
0.9,3.47489,4765.84,-23349.3,12648.2,1425.65,-6.98513,-5011.77
1.0,3.47761,4763.46,-23320.7,11753.7,1436.64,2.34456,-5019.04
1.1,3.48184,4762.87,-22959.0,10998.6,1439.88,8.63863,-5011.11
1.2,3.48189,4752.48,-22046.4,10543.8,1434.77,-1.21837,-4988.79
1.3,3.47956,4768.27,-21144.3,10082.9,1424.64,-18.6939,-4963.66
1.4,3.47993,4784.29,-20578.4,9302.06,1410.54,-24.1972,-4957.48
1.5,3.4823,4794.26,-20477.3,8093.8,1402.54,-7.78543,-4962.42
1.6,3.48767,4818.87,-20462.6,6775.71,1405.99,18.2216,-4968.95
1.7,3.49277,4838.77,-20534.3,6023.32,1417.64,31.1931,-4968.04
1.8,3.49215,4865.27,-20901.3,6011.98,1425.6,12.6357,-4963.37
1.9,3.48891,4918.05,-21589.0,6357.77,1436.44,-22.9775,-4967.92
2.0,3.48793,4962.84,-22342.1,6449.85,1449.45,-49.9683,-4972.58
2.1,3.4902,4998.27,-22950.8,5911.37,1460.82,-49.8512,-4966.21
2.2,3.49587,5027.93,-23489.3,4985.58,1466.25,-32.0028,-4955.96
2.3,3.49948,5045.01,-24000.0,4390.12,1468.88,-14.0723,-4962.76
2.4,3.49801,5075.65,-24184.8,4494.01,1466.69,-12.7059,-4982.78
2.5,3.49485,5123.42,-23674.8,5186.99,1455.2,-22.1234,-4989.61
2.6,3.493,5164.94,-22804.6,6028.59,1447.62,-26.9844,-4974.37
2.7,3.49302,5198.03,-22224.9,6468.37,1439.54,-24.7537,-4964.14
2.8,3.49465,5228.58,-22091.7,6552.6,1430.52,-11.9966,-4976.04
2.9,3.49465,5246.47,-21777.8,6685.68,1427.47,-5.99,-4985.84
3.0,3.49174,5270.0,-21015.9,7003.57,1422.3,-26.4305,-4963.23
3.1,3.49131,5300.24,-20246.3,7535.01,1416.36,-51.8112,-4935.01
3.2,3.49379,5310.22,-20077.2,7925.29,1417.7,-67.4617,-4940.45
3.3,3.49772,5325.82,-20439.9,7669.47,1421.8,-66.5415,-4968.29
3.4,3.50282,5348.28,-20443.9,6921.23,1424.09,-41.3075,-4985.16
3.5,3.50311,5362.57,-19922.1,6190.91,1427.15,-6.86225,-4976.64
3.6,3.49964,5405.05,-19367.6,5949.75,1434.22,14.3073,-4971.59
3.7,3.49843,5449.73,-19065.7,6480.49,1442.54,9.9655,-4991.09
3.8,3.49833,5472.77,-18804.2,7523.69,1448.23,-9.15475,-5003.24
3.9,3.4995,5500.32,-18226.7,8480.99,1449.12,-26.7402,-4984.53
4.0,3.50011,5516.78,-17797.4,9097.7,1439.31,-31.4463,-4950.9
4.1,3.49783,5534.32,-17839.7,9528.05,1430.75,-22.6268,-4950.77
4.2,3.49712,5559.19,-18195.4,10148.4,1417.89,-14.2353,-4974.23
4.3,3.49893,5566.19,-18381.6,11227.6,1402.37,-19.3892,-4979.95
4.4,3.5005,5568.99,-18221.6,12577.7,1387.17,-25.8372,-4971.4
4.5,3.50038,5576.99,-18278.6,13736.6,1375.63,-22.2192,-4976.14
4.6,3.49583,5582.74,-18726.4,14444.1,1369.29,-4.36088,-5000.67
4.7,3.48879,5595.08,-19038.7,14725.9,1372.28,15.1292,-5015.71
4.8,3.4847,5595.21,-19022.5,14876.7,1384.82,21.5105,-4993.96
4.9,3.48555,5566.75,-19030.3,15204.9,1402.84,13.8765,-4965.43
5.0,3.48966,5520.8,-19654.4,15724.1,1427.26,-2.88,-4962.39
5.1,3.49295,5464.82,-20840.3,16100.6,1448.31,-25.9741,-4976.06
5.2,3.49188,5417.38,-21749.8,15966.0,1455.93,-38.1799,-4985.31
5.3,3.4886,5387.98,-22173.5,15155.1,1452.21,-27.1116,-4980.66
5.4,3.48759,5363.15,-22251.4,13854.5,1440.8,-1.5325,-4990.29
5.5,3.4914,5335.68,-22463.9,12603.6,1425.55,27.4317,-5013.81
5.6,3.49794,5302.29,-22762.7,11980.6,1412.25,48.9841,-5032.28
5.7,3.50051,5275.8,-22704.8,12093.1,1403.7,48.6922,-5033.21
5.8,3.49708,5279.85,-22264.6,12618.7,1401.76,31.8069,-5019.08
5.9,3.49067,5302.55,-21886.1,13145.6,1406.32,18.1542,-4997.54
6.0,3.48519,5324.82,-21944.5,13417.1,1412.6,15.1025,-4982.36
6.1,3.48478,5336.94,-22129.5,13587.0,1419.16,15.6916,-4985.27
6.2,3.48808,5320.12,-22313.0,14031.9,1420.87,11.1796,-4984.98
6.3,3.48904,5282.14,-22596.2,14780.3,1415.34,-3.02688,-4979.15
6.4,3.48583,5249.61,-23512.0,15505.0,1413.41,-13.1876,-4982.74
6.5,3.48121,5218.73,-24884.4,15723.6,1420.99,-9.31,-5011.62
6.6,3.47906,5189.15,-26102.1,15159.6,1430.3,9.24512,-5037.3
6.7,3.48166,5155.72,-26651.1,14013.0,1433.45,32.9253,-5032.97
6.8,3.48681,5116.77,-26661.5,12737.5,1437.84,45.5062,-5014.05
6.9,3.49142,5087.15,-26504.4,11701.4,1436.99,40.256,-5005.83
7.0,3.49439,5071.08,-26079.7,10928.8,1429.77,16.6523,-5007.99
7.1,3.49675,5075.43,-25229.4,10286.5,1415.64,-0.792,-4994.36
7.2,3.5009,5097.81,-23830.8,9473.84,1398.72,-7.48263,-4973.35
7.3,3.50743,5138.61,-22793.0,8585.79,1390.52,4.4355,-4957.29
7.4,3.51344,5190.97,-22514.9,7996.2,1394.45,24.9277,-4963.23
7.5,3.51425,5255.61,-22611.9,7974.17,1405.01,30.6835,-4980.58
7.6,3.50882,5337.15,-22643.2,8346.4,1419.97,12.1833,-4978.69
7.7,3.50099,5424.91,-22646.4,8599.49,1435.75,-13.171,-4962.03
7.8,3.49514,5495.63,-22975.0,8215.53,1451.53,-24.171,-4963.37
7.9,3.49347,5539.62,-23460.2,7168.98,1458.8,-17.036,-4989.54
8.0,3.4949,5556.95,-23564.8,6123.63,1466.02,-1.0065,-5006.15
8.1,3.49589,5550.42,-23043.8,5624.38,1464.29,-3.41225,-4995.76
8.2,3.49525,5538.58,-22144.4,5680.19,1454.18,-26.88,-4985.02
8.3,3.49461,5525.02,-21490.2,5826.48,1445.75,-44.1815,-4987.67
8.4,3.49508,5509.94,-21067.3,5458.91,1433.96,-36.968,-4989.2
8.5,3.49848,5506.15,-20460.5,4490.76,1425.91,-8.21125,-4979.87
8.6,3.50473,5504.54,-19835.5,3533.71,1427.09,22.152,-4958.41
8.7,3.5101,5511.62,-19546.4,3220.49,1432.99,28.028,-4950.42
8.8,3.5131,5540.42,-19747.3,3628.94,1432.76,2.23163,-4966.29
8.9,3.51433,5589.89,-19916.2,4458.08,1436.59,-27.5535,-4988.98
9.0,3.51432,5652.37,-19646.0,5170.37,1446.41,-40.0326,-4996.98
9.1,3.51448,5725.38,-19067.5,5539.09,1456.33,-35.8606,-4994.34
9.2,3.51337,5787.39,-18644.9,5828.78,1460.13,-25.6206,-4996.48
9.3,3.50797,5838.14,-18315.1,6285.98,1458.54,-22.8605,-5004.97
9.4,3.50091,5887.22,-17576.2,6935.12,1455.5,-26.8809,-4998.65
9.5,3.496,5910.58,-16292.6,7578.24,1450.87,-30.0781,-4968.32
9.6,3.4944,5908.47,-15056.6,7902.79,1444.72,-27.5073,-4935.65
9.7,3.49595,5894.67,-14450.8,7877.78,1438.07,-14.9819,-4930.74
9.8,3.49877,5870.48,-14484.2,7848.02,1433.18,0.05925,-4947.64
9.9,3.49939,5850.91,-14673.5,8064.41,1427.02,-2.89591,-4960.07
10.0,3.50087,5850.78,-14811.1,8705.57,1419.07,-15.137,-4964.61
10.1,3.50428,5845.93,-15159.5,9652.9,1416.87,-30.452,-4975.89
10.2,3.50763,5847.79,-15871.2,10548.7,1419.73,-38.8374,-4997.08
10.3,3.51067,5860.71,-16677.0,11232.6,1426.33,-35.9133,-5010.22
10.4,3.50998,5873.77,-17051.9,11764.5,1436.79,-26.5662,-5003.98
10.5,3.50644,5901.29,-17073.2,12195.3,1450.12,-17.356,-4980.15
10.6,3.50462,5922.45,-17175.9,12760.7,1464.43,-7.52413,-4959.79
10.7,3.50326,5915.02,-17655.9,13489.7,1479.23,-4.98175,-4955.38
10.8,3.50196,5906.15,-18302.9,14167.3,1495.16,-12.5439,-4964.44
