dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.11,0,1.839014810742623,0.825367777360797,1.7496640845811484,2194.533042557075,17501.22106914874,2021.6137187243048,0.013670334152291427,0.00171416610769429,0.013921733622030072,8.545946278333334,2.4061422999948263,1
