t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,3.49099,0.650484,-26775.1,2992.47,1101.95,10.7885,-4966.06
0.1,3.49104,-0.279068,-26777.7,3058.71,1102.7,9.27225,-4965.01
0.2,3.49079,-0.90723,-26778.5,3119.91,1103.38,7.90338,-4964.13
0.3,3.49048,-0.680299,-26778.5,3173.68,1103.9,6.61412,-4963.39
0.4,3.49027,-0.392575,-26778.6,3222.18,1104.21,5.3145,-4962.77
0.5,3.49016,-0.137791,-26779.8,3264.89,1104.34,3.76325,-4962.31
0.6,3.4901,-0.17858,-26783.2,3304.16,1104.4,1.86225,-4962.06
0.7,3.48993,-0.645267,-26789.8,3342.75,1104.56,-0.277,-4962.07
0.8,3.48968,-0.597794,-26799.4,3377.53,1104.94,-2.4765,-4962.33
0.9,3.48957,-0.0127669,-26811.8,3406.32,1105.58,-4.39787,-4962.78
1.0,3.48967,0.549017,-26825.6,3427.39,1106.36,-5.73612,-4963.26
1.1,3.48995,1.04173,-26839.4,3437.63,1107.12,-6.44025,-4963.65
1.2,3.49033,1.08828,-26851.8,3439.09,1107.69,-6.58325,-4963.85
1.3,3.49066,0.81694,-26862.2,3435.14,1108.0,-6.38231,-4963.87
1.4,3.49097,0.934969,-26870.9,3427.37,1108.08,-6.13411,-4963.81
1.5,3.49138,1.32012,-26878.9,3419.33,1108.03,-5.97095,-4963.79
1.6,3.49184,2.84875,-26887.8,3412.43,1108.0,-5.91352,-4963.87
1.7,3.49227,4.16319,-26898.2,3404.83,1108.08,-5.92625,-4964.04
1.8,3.49252,6.04458,-26910.0,3397.59,1108.28,-5.82503,-4964.16
1.9,3.49254,8.26828,-26921.9,3388.58,1108.57,-5.51706,-4964.06
2.0,3.49248,13.7705,-26932.1,3376.75,1108.84,-4.95325,-4963.57
2.1,3.49249,18.8711,-26938.9,3361.82,1108.96,-4.16631,-4962.66
2.2,3.49262,22.679,-26941.7,3345.43,1108.87,-3.27463,-4961.45
2.3,3.4928,26.8183,-26940.9,3330.04,1108.57,-2.48325,-4960.2
2.4,3.49291,31.8834,-26937.7,3319.37,1108.16,-1.96137,-4959.19
2.5,3.49294,37.4675,-26933.5,3317.11,1107.81,-1.77163,-4958.65
2.6,3.49301,43.5171,-26929.1,3324.11,1107.6,-1.89737,-4958.64
2.7,3.49327,49.1135,-26924.0,3339.87,1107.58,-2.22175,-4959.06
2.8,3.49372,52.7759,-26917.3,3363.84,1107.66,-2.58063,-4959.68
2.9,3.49421,56.7765,-26907.6,3394.49,1107.72,-2.88025,-4960.25
3.0,3.49465,62.7195,-26893.7,3430.84,1107.67,-3.09725,-4960.67
3.1,3.49503,69.9278,-26876.0,3473.87,1107.48,-3.23025,-4960.96
3.2,3.49541,79.6178,-26855.8,3523.48,1107.18,-3.34075,-4961.33
3.3,3.49585,90.1148,-26835.6,3579.64,1106.84,-3.4655,-4962.01
3.4,3.49622,99.958,-26817.7,3643.23,1106.52,-3.55875,-4963.21
3.5,3.49635,111.395,-26803.3,3712.86,1106.29,-3.577,-4964.94
3.6,3.49619,124.074,-26792.2,3785.71,1106.15,-3.472,-4967.04
3.7,3.49588,136.637,-26783.0,3860.7,1106.05,-3.14625,-4969.21
3.8,3.49562,146.912,-26773.4,3934.87,1105.91,-2.61425,-4971.08
3.9,3.49552,156.239,-26761.4,4007.15,1105.63,-1.91925,-4972.4
4.0,3.4955,163.675,-26746.0,4078.1,1105.18,-1.0955,-4973.09
4.1,3.49545,168.9,-26728.0,4147.65,1104.61,-0.19375,-4973.23
4.2,3.49531,174.234,-26709.6,4215.77,1104.04,0.76025,-4973.05
4.3,3.49522,178.976,-26693.7,4282.31,1103.58,1.784,-4972.76
4.4,3.49526,183.394,-26683.0,4346.92,1103.29,2.90725,-4972.48
4.5,3.49546,186.569,-26679.5,4408.04,1103.16,4.0975,-4972.19
4.6,3.49571,187.173,-26684.4,4465.41,1103.13,5.30713,-4971.76
4.7,3.49587,187.575,-26698.3,4519.04,1103.12,6.44475,-4971.03
4.8,3.49596,189.05,-26721.4,4567.38,1103.09,7.37087,-4969.88
4.9,3.49606,191.33,-26753.8,4610.84,1103.05,8.04062,-4968.33
5.0,3.49621,191.939,-26795.6,4648.86,1103.03,8.43713,-4966.51
5.1,3.49636,192.637,-26847.2,4681.44,1103.08,8.60325,-4964.68
5.2,3.49634,193.21,-26908.5,4708.6,1103.24,8.629,-4963.05
5.3,3.49607,192.993,-26978.7,4730.35,1103.53,8.62644,-4961.79
5.4,3.49561,193.655,-27056.3,4746.26,1103.93,8.67269,-4960.93
5.5,3.49519,194.193,-27138.9,4756.19,1104.35,8.76962,-4960.4
5.6,3.49493,192.888,-27224.3,4761.39,1104.71,8.85459,-4960.11
5.7,3.49482,191.756,-27310.9,4764.47,1104.94,8.8143,-4959.97
5.8,3.49472,190.719,-27398.0,4766.73,1105.05,8.51639,-4959.95
5.9,3.49459,190.853,-27486.5,4769.92,1105.14,7.95062,-4960.09
6.0,3.49449,188.545,-27578.1,4772.93,1105.33,7.18153,-4960.49
6.1,3.49456,183.815,-27674.5,4774.3,1105.71,6.37631,-4961.18
6.2,3.49477,178.729,-27776.8,4771.95,1106.28,5.71669,-4962.17
6.3,3.495,175.705,-27884.6,4763.76,1106.98,5.34312,-4963.37
6.4,3.49512,173.432,-27995.8,4747.73,1107.7,5.29175,-4964.67
6.5,3.49514,173.767,-28107.7,4724.21,1108.35,5.50575,-4965.93
6.6,3.49519,173.78,-28217.3,4692.99,1108.86,5.78363,-4967.08
6.7,3.49536,173.477,-28321.6,4657.63,1109.17,5.96575,-4968.09
6.8,3.49555,172.327,-28418.4,4620.32,1109.33,5.91012,-4968.96
6.9,3.49556,173.642,-28506.1,4582.31,1109.38,5.588,-4969.7
7.0,3.49534,175.393,-28584.1,4542.58,1109.42,5.0765,-4970.27
7.1,3.49499,177.033,-28652.1,4500.52,1109.49,4.54038,-4970.6
