idx,dmg_UW,dmg_DW
0,1.0689448503511764e-09,7.510242999958517e-11
1,1.0692067752974497e-09,7.518328546927853e-11
2,1.0692852447751044e-09,7.524031769378583e-11
3,1.0692984406932318e-09,7.528526020228518e-11
4,1.069371829372957e-09,7.533278363582831e-11
5,1.069617088491282e-09,7.539285814410719e-11
6,1.0701606253135564e-09,7.547799150998168e-11
7,1.0710942407321834e-09,7.559783433649619e-11
8,1.0723633211299336e-09,7.574336178894452e-11
9,1.0739341621701641e-09,7.59096402845026e-11
10,1.0756096049281428e-09,7.608035266148056e-11
11,1.0771904998971596e-09,7.623778227648257e-11
12,1.0785180308669362e-09,7.637116504497183e-11
13,1.079547122421791e-09,7.647869603629432e-11
14,1.0803665020214987e-09,7.656649505714164e-11
15,1.0811603420938498e-09,7.66505016676128e-11
16,1.082098904796955e-09,7.674726679399012e-11
17,1.083202994996751e-09,7.685818952798627e-11
18,1.0843872655811632e-09,7.698064284825102e-11
19,1.0854359060960087e-09,7.709573446373789e-11
20,1.0861323397942367e-09,7.718400410209907e-11
21,1.086331596680302e-09,7.722990136024331e-11
22,1.0860473775129412e-09,7.723178470506953e-11
23,1.0854278315657258e-09,7.719928265194584e-11
24,1.0846983962078187e-09,7.715010038181589e-11
25,1.0840944571676403e-09,7.710295700237244e-11
26,1.08373613027556e-09,7.706776319669609e-11
27,1.0835511610559337e-09,7.703746486441542e-11
28,1.0833647997390729e-09,7.700122366922229e-11
29,1.0829181168591056e-09,7.69405249503224e-11
30,1.0820415977990453e-09,7.684115266590656e-11
31,1.0807922749055213e-09,7.671013731586459e-11
32,1.0793879208045733e-09,7.656425787985894e-11
33,1.0781680651266767e-09,7.643308739570273e-11
34,1.0774179118907177e-09,7.634340998346413e-11
35,1.0772153276278797e-09,7.630401948967297e-11
36,1.077451313791933e-09,7.630693730894929e-11
37,1.0778935119700026e-09,7.633469525772972e-11
38,1.078194684691554e-09,7.635741145190192e-11
39,1.078083176812105e-09,7.635203797972639e-11
40,1.0774250590636342e-09,7.630745838306738e-11
41,1.0763076736482186e-09,7.623109180535931e-11
42,1.0750136776334407e-09,7.614621034124151e-11
43,1.073917532194376e-09,7.608541562233644e-11
44,1.073331432567838e-09,7.607843485664906e-11
45,1.0734353313011723e-09,7.61451204148922e-11
46,1.0742837367930694e-09,7.629761337721546e-11
47,1.0758634312155765e-09,7.654193493161423e-11
48,1.0781479989909962e-09,7.687814480503945e-11
49,1.0811746103927954e-09,7.730949429828028e-11
50,1.0850044262901425e-09,7.78379672062976e-11
51,1.0897650834838143e-09,7.847016084990823e-11
52,1.0954977873500654e-09,7.920608819658205e-11
53,1.1021771596825314e-09,8.003883949493818e-11
54,1.1096801308216354e-09,8.095346852418486e-11
55,1.1177955766604626e-09,8.192683964000072e-11
56,1.1263180613318453e-09,8.293886653770253e-11
57,1.1350912828237566e-09,8.397714153096866e-11
58,1.1440285007222147e-09,8.50345012202203e-11
59,1.1532427769036303e-09,8.612337185402866e-11
60,1.1629403811562946e-09,8.726190830222179e-11
61,1.1733151399305457e-09,8.846928110674842e-11
62,1.184465442546801e-09,8.975689855189965e-11
63,1.1962843290788473e-09,9.11167827320616e-11
64,1.2084801500508567e-09,9.251999041851741e-11
65,1.220728977422389e-09,9.39341909177227e-11
66,1.2327148630289744e-09,9.53219768285969e-11
67,1.2441578873637025e-09,9.665194019732625e-11
68,1.2548078173727457e-09,9.789403942587263e-11
69,1.2644458424764712e-09,9.902245588813497e-11
70,1.2729351996110817e-09,1.0001976771152222e-10
