dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
4.0,0.32,1,1.812472146525046,-6.363711361239488,0.6151710803905086,394246.61258874176,1880560.9637690934,342255.5272447443,7.609450288744647e-05,1.5952686766332123e-05,7.747369455731815e-05,2.221742253333408,3.6761751000303775,1
