k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
0.0,20,-7.936697781070667,-16.63887336372919,-9.234180366764056
0.05,20,-5.781493486851175,-13.624629501004094,-6.951646302899128
0.1,20,-3.5790980115897097,-10.51053734563544,-4.613894018392884
0.15,20,-1.3287467177937273,-7.294123568883326,-2.219888756674382
0.2,20,0.9703324557702953,-3.972877898019289,0.2314165319476258
0.25,20,3.3189189716616996,-0.54425321634336,2.7410811574470895
0.3,20,5.717799671261892,2.9943343343298956,5.310176656572141
0.35,20,8.167768752190451,6.645505248877259,7.93978675870739
0.4,20,10.66962774565081,10.411916551921152,10.631007351147392
0.45,20,13.224185493712405,14.296261688882517,13.384946443820024
0.5,20,15.832258126538568,18.30127041517502,16.202724133497902
0.55,20,18.494669039567736,22.42970868368117,19.08547256753492
0.6,20,21.212248870654804,26.684378530642118,22.034335907163438
0.65,20,23.98583547718085,31.068117960089058,25.05047029038614
0.7,20,26.8162739131379,35.58380082693855,28.135043794496827
0.75,20,29.704416406195676,40.234336718868825,31.289236398261664
0.8,20,32.651122334756046,45.02267083708937,34.51423994379128
0.85,20,35.65725820500347,49.951783876109104,37.811258098134836
0.9,20,38.723697627955154,55.024691902608595,41.181506314622986
0.95,20,41.85132129651834,60.24444623350986,44.62621179398827
1.0,20,45.0410169625602,65.61413331333985,48.146613445288835
1.05,20,48.29367941399496,71.13687459097457,51.743961846660305
1.1,20,51.61021045189429,76.81582639584859,55.41951920592023
1.15,20,54.99151886762572,82.65417981370973,59.1745593210475
1.2,20,58.43852042002351,88.65516056199641,63.01036754055964
1.25,20,61.952137812596895,94.82202886490774,66.9282407238071
1.3,20,65.53330067078026,101.15807932823797,70.92948720120627
1.35,20,69.18294551922908,107.66664081403744,75.01542673442907
1.4,20,72.9020157591656,114.35107631516419,79.18739047656653
1.45,20,76.69146164577865,121.21478282978364,83.446720932285
1.5,20,80.55224026568078,128.2611912358708,87.79477191798972
1.55,20,84.4853155144261,135.49376616576942,92.23290852201129
1.6,20,88.4916580740925,142.91600588085464,96.76250706482992
1.65,20,92.5722453909317,150.53144214634875,101.38495505935109
1.7,20,96.7280616530892,158.3436401063307,106.10165117124511
1.75,20,100.96009776839759,166.35619815898335,110.91400517936268
1.8,20,105.26935134224664,174.5727478321155,115.82343793623915
1.85,20,109.65682665553058,182.99695365899686,120.83138132869573
1.9,20,114.12353464267864,191.63251305453733,125.9392782385516
1.95,20,118.67049286976639,200.48315619184675,131.14858250345173
2.0,20,123.29872551271465,209.5526458792028,136.4607588778239
