t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.56257,45125.9,14185.9,-31726.7,1660.61,-114.099,-4837.41
0.1,5.58108,45108.8,15511.4,-29133.3,1626.78,-112.068,-4823.84
0.2,5.5946,45101.4,16317.8,-23986.2,1585.66,-188.211,-4733.33
0.3,5.59627,45037.8,16526.6,-18017.6,1570.6,-261.891,-4731.52
0.4,5.56432,44936.9,13586.9,-13731.5,1589.87,-286.998,-4771.38
0.5,5.52562,44964.3,10964.5,-12139.0,1599.71,-273.443,-4852.41
0.6,5.50522,45027.6,8538.28,-11190.8,1621.91,-217.727,-4878.07
0.7,5.50328,45089.3,6065.77,-8811.4,1657.6,-163.318,-4907.36
0.8,5.5249,45148.5,3559.42,-4904.4,1677.39,-206.468,-5020.89
0.9,5.54542,45094.8,634.149,-192.967,1691.36,-260.197,-5094.44
1.0,5.54215,45029.8,-1968.97,2792.5,1750.24,-257.697,-5057.34
1.1,5.53519,45056.7,-3188.07,2713.74,1836.32,-178.247,-5004.41
1.2,5.53927,45083.2,-4714.26,1423.7,1893.43,-34.7957,-4944.33
1.3,5.54778,45092.9,-8505.21,1362.43,1948.1,55.6312,-4873.11
1.4,5.55617,45085.7,-14223.9,2552.03,1987.37,-38.218,-4850.04
1.5,5.55586,45049.7,-17574.4,3810.31,1979.9,-166.451,-4936.28
1.6,5.53918,44997.7,-19739.9,3366.13,1916.39,-162.931,-4914.94
1.7,5.524,45037.0,-20596.1,1166.62,1907.39,-54.9852,-4865.52
1.8,5.52342,45072.2,-23016.6,-1596.0,1909.61,-21.6475,-4868.37
1.9,5.52693,45071.0,-26179.5,-3077.57,1915.39,-48.5908,-4940.71
2.0,5.52438,45044.7,-27676.4,-3278.0,1953.38,-81.7981,-4961.54
2.1,5.51769,45040.3,-28163.8,-3593.69,2070.49,-92.9506,-4851.07
2.2,5.51278,45047.6,-28995.3,-4887.74,2159.01,-58.0578,-4753.27
2.3,5.50644,45048.3,-30845.2,-6265.05,2216.86,37.2533,-4783.36
2.4,5.50061,45051.3,-30309.9,-6816.34,2240.23,83.5056,-4869.92
2.5,5.5044,45088.6,-27418.4,-5989.35,2208.8,9.97688,-4804.8
2.6,5.51457,45094.2,-22263.4,-4991.93,2124.78,-146.287,-4754.85
2.7,5.52457,45092.7,-19817.8,-5184.64,2043.71,-208.304,-4795.95
2.8,5.53754,45096.3,-18445.5,-7322.86,2010.93,-147.703,-4942.89
2.9,5.55362,45110.9,-15471.4,-10504.3,2031.6,-59.2133,-4979.73
3.0,5.57319,45123.2,-10787.6,-12913.0,2102.77,7.284,-4835.11
3.1,5.59545,45122.6,-5292.4,-14533.3,2220.01,-16.6353,-4756.81
3.2,5.60348,45060.3,-1072.69,-16380.2,2259.99,-16.7588,-4778.07
3.3,5.5897,44994.8,2226.78,-19597.6,2244.29,19.2559,-4738.65
3.4,5.569,45023.8,6543.38,-23752.5,2199.16,75.6716,-4645.06
3.5,5.57711,45141.9,10160.4,-26351.7,2162.64,128.042,-4588.38
3.6,5.61264,45172.9,11393.8,-25463.8,2104.3,75.7559,-4643.05
3.7,5.63398,45101.0,11485.7,-21029.4,2061.66,-62.2305,-4805.09
3.8,5.63872,45044.0,11554.7,-14812.5,2069.06,-198.936,-4904.86
3.9,5.62515,45020.9,12536.8,-9450.09,2115.18,-272.981,-4915.83
4.0,5.61598,45051.1,11274.5,-6749.89,2156.71,-243.593,-4866.92
4.1,5.62932,45133.0,8680.96,-6156.55,2200.14,-156.302,-4888.34
4.2,5.66007,45171.8,6586.01,-5298.19,2220.96,-43.8467,-4905.46
4.3,5.69803,45171.7,7066.4,-3421.27,2256.32,-73.1735,-4839.82
4.4,5.72973,45145.3,6213.7,-1164.79,2299.72,-190.182,-4730.79
4.5,5.75199,45099.6,2553.38,-92.973,2336.08,-259.355,-4822.75
4.6,5.7503,45037.9,-3899.73,-2634.33,2315.34,-254.821,-5018.9
4.7,5.75326,45108.5,-9009.49,-7437.72,2330.55,-125.809,-5160.76
4.8,5.77864,45147.1,-11182.8,-10501.4,2347.67,33.2545,-5147.08
4.9,5.8042,45125.5,-13558.7,-9182.4,2332.58,62.9299,-5108.07
5.0,5.81419,45082.1,-15687.0,-4527.3,2320.35,-78.1581,-5213.0
5.1,5.81025,45023.8,-16072.2,659.502,2324.04,-198.208,-5257.51
5.2,5.79284,45027.3,-13765.9,2572.08,2359.09,-204.185,-5077.17
5.3,5.78891,45075.5,-11201.7,527.409,2374.92,-150.403,-4836.82
5.4,5.80738,45141.4,-13524.9,-2118.99,2446.62,-84.6791,-4777.6
5.5,5.83247,45142.5,-18819.4,-4323.45,2491.42,-124.301,-4903.26
5.6,5.86909,45170.1,-21786.6,-5665.67,2530.52,-182.618,-5028.39
5.7,5.90136,45146.1,-21002.5,-7160.34,2571.78,-172.277,-4998.61
5.8,5.92483,45117.2,-19126.1,-10478.9,2568.71,-100.696,-4964.03
